date_raw,date,year,month,week_of_year,vegetable,price_lkr,category,sub_category
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Cabbagge Seed  1kg,173.09,Up Country Vegetables,Up Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Cap Chillies  1kg,246.65,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Carrot  1kg,220.0,Up Country Vegetables,Up Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Cucumber  1kg,98.07,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Drumstick  1kg,448.89,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Gotukola  Bunch,30.47,Leaves,Leaves
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Green Chillies  1kg,264.99,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Imported Potatoes  1Kg,152.19,Potatoes,Potatoes
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Kankun  Bunch,45.89,Leaves,Leaves
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Kathurumurunga  Bunch,51.26,Leaves,Leaves
W4.Mar.2020,2020-03-22,2020.0,3.0,12,KnolKhol  1kg,171.64,Up Country Vegetables,Up Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Kohila Leaves  Bunch,50.46,Leaves,Leaves
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Kohila Yams  1kg,146.85,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Leeks  1kg,199.32,Up Country Vegetables,Up Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Limes  1kg,216.15,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Local Potatoes 1Kg,190.2,Potatoes,Potatoes
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Long Beans  1kg,158.72,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Mukunuwenna  Bunch,44.88,Leaves,Leaves
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Nivithi  500g,60.0,Leaves,Leaves
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Raddish  1kg,124.96,Up Country Vegetables,Up Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Red Pumpkin  1kg,169.02,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Sarana  Bunch,55.23,Leaves,Leaves
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Snake Gourd  1kg,164.28,Low Country Vegetables,Low Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Thampala  Bunch,64.05,Leaves,Leaves
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Tomatoe No1.  1kg,196.15,Up Country Vegetables,Up Country
W4.Mar.2020,2020-03-22,2020.0,3.0,12,Vetakolu  1kg,165.47,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Ash Plantain  1kg,151.83,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Ash Pumpkin  1kg,129.53,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Bandakka  1kg,130.48,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Beans Butter  1kg,217.51,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Beans Green  1kg,243.38,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Beet Root  1kg,156.23,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Bitter Guard  1kg,201.86,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Brinjal  1kg,126.84,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Cabbagge Seed  1kg,177.24,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Cap Chillies  1kg,239.75,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Carrot  1kg,220.0,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Cucumber  1kg,99.31,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Drumstick  1kg,449.87,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Gotukola  Bunch,30.47,Leaves,Leaves
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Green Chillies  1kg,256.94,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Imported Potatoes  1Kg,158.06,Potatoes,Potatoes
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Kankun  Bunch,45.89,Leaves,Leaves
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Kathurumurunga  Bunch,51.26,Leaves,Leaves
W1.Apr.2020,2020-04-01,2020.0,4.0,14,KnolKhol  1kg,177.47,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Kohila Leaves  Bunch,50.46,Leaves,Leaves
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Kohila Yams  1kg,149.45,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Leeks  1kg,212.47,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Limes  1kg,245.41,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Local Potatoes 1Kg,198.89,Potatoes,Potatoes
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Long Beans  1kg,159.55,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Mukunuwenna  Bunch,44.88,Leaves,Leaves
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Nivithi  500g,60.0,Leaves,Leaves
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Raddish  1kg,130.21,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Red Pumpkin  1kg,168.7,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Sarana  Bunch,55.23,Leaves,Leaves
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Snake Gourd  1kg,164.27,Low Country Vegetables,Low Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Thampala  Bunch,64.05,Leaves,Leaves
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Tomatoe No1.  1kg,213.27,Up Country Vegetables,Up Country
W1.Apr.2020,2020-04-01,2020.0,4.0,14,Vetakolu  1kg,165.43,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Ash Plantain  1kg,140.0,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Ash Pumpkin  1kg,116.58,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Bandakka  1kg,117.43,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Beans Butter  1kg,217.51,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Beans Green  1kg,243.38,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Beet Root  1kg,140.0,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Bitter Guard  1kg,181.68,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Brinjal  1kg,126.84,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Cabbagge Seed  1kg,180.31,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Cap Chillies  1kg,140.0,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Carrot  1kg,220.0,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Cucumber  1kg,97.87,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Drumstick  1kg,428.25,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Gotukola  Bunch,30.47,Leaves,Leaves
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Green Chillies  1kg,190.0,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Imported Potatoes  1Kg,123.69,Potatoes,Potatoes
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Kankun  Bunch,45.89,Leaves,Leaves
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Kathurumurunga  Bunch,51.26,Leaves,Leaves
W2.Apr.2020,2020-04-08,2020.0,4.0,15,KnolKhol  1kg,176.98,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Kohila Leaves  Bunch,50.46,Leaves,Leaves
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Kohila Yams  1kg,134.51,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Leeks  1kg,218.53,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Limes  1kg,490.82,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Local Potatoes 1Kg,240.0,Potatoes,Potatoes
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Long Beans  1kg,143.6,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Mukunuwenna  Bunch,44.88,Leaves,Leaves
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Nivithi  500g,60.0,Leaves,Leaves
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Raddish  1kg,133.69,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Red Pumpkin  1kg,140.0,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Sarana  Bunch,55.23,Leaves,Leaves
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Snake Gourd  1kg,147.84,Low Country Vegetables,Low Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Thampala  Bunch,64.05,Leaves,Leaves
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Tomatoe No1.  1kg,180.0,Up Country Vegetables,Up Country
W2.Apr.2020,2020-04-08,2020.0,4.0,15,Vetakolu  1kg,154.3,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Ash Plantain  1kg,110.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Ash Pumpkin  1kg,104.92,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Bandakka  1kg,110.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Beans Butter  1kg,200.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Beans Green  1kg,160.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Beet Root  1kg,110.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Bitter Guard  1kg,140.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Brinjal  1kg,140.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Cabbagge Seed  1kg,140.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Cap Chillies  1kg,190.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Carrot  1kg,220.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Cucumber  1kg,80.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Drumstick  1kg,407.67,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Gotukola  Bunch,30.47,Leaves,Leaves
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Green Chillies  1kg,240.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Imported Potatoes  1Kg,123.69,Potatoes,Potatoes
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Kankun  Bunch,45.89,Leaves,Leaves
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Kathurumurunga  Bunch,51.26,Leaves,Leaves
W3.Apr.2020,2020-04-15,2020.0,4.0,16,KnolKhol  1kg,150.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Kohila Leaves  Bunch,50.46,Leaves,Leaves
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Kohila Yams  1kg,121.06,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Leeks  1kg,180.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Limes  1kg,490.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Local Potatoes 1Kg,240.0,Potatoes,Potatoes
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Long Beans  1kg,100.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Mukunuwenna  Bunch,44.88,Leaves,Leaves
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Nivithi  500g,60.0,Leaves,Leaves
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Raddish  1kg,100.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Red Pumpkin  1kg,90.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Sarana  Bunch,55.23,Leaves,Leaves
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Snake Gourd  1kg,110.0,Low Country Vegetables,Low Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Thampala  Bunch,64.05,Leaves,Leaves
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Tomatoe No1.  1kg,100.0,Up Country Vegetables,Up Country
W3.Apr.2020,2020-04-15,2020.0,4.0,16,Vetakolu  1kg,143.92,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Ash Plantain  1kg,110.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Ash Pumpkin  1kg,94.43,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Bandakka  1kg,99.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Beans Butter  1kg,200.0,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Beans Green  1kg,160.0,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Beet Root  1kg,110.0,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Bitter Guard  1kg,126.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Brinjal  1kg,126.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Cabbagge Seed  1kg,140.0,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Cap Chillies  1kg,160.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Carrot  1kg,191.65,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Cucumber  1kg,80.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Drumstick  1kg,421.68,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Gotukola  Bunch,30.47,Leaves,Leaves
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Green Chillies  1kg,300.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Imported Potatoes  1Kg,122.43,Potatoes,Potatoes
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Kankun  Bunch,45.89,Leaves,Leaves
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Kathurumurunga  Bunch,51.26,Leaves,Leaves
W4.Apr.2020,2020-04-22,2020.0,4.0,17,KnolKhol  1kg,120.0,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Kohila Leaves  Bunch,50.46,Leaves,Leaves
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Kohila Yams  1kg,108.95,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Leeks  1kg,160.0,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Limes  1kg,500.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Local Potatoes 1Kg,240.24,Potatoes,Potatoes
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Long Beans  1kg,120.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Mukunuwenna  Bunch,44.88,Leaves,Leaves
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Nivithi  500g,60.0,Leaves,Leaves
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Raddish  1kg,120.0,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Red Pumpkin  1kg,100.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Sarana  Bunch,55.23,Leaves,Leaves
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Snake Gourd  1kg,99.0,Low Country Vegetables,Low Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Thampala  Bunch,64.05,Leaves,Leaves
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Tomatoe No1.  1kg,98.0,Up Country Vegetables,Up Country
W4.Apr.2020,2020-04-22,2020.0,4.0,17,Vetakolu  1kg,120.0,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Ash Plantain  1kg,110.21,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Ash Pumpkin  1kg,96.92,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Bandakka  1kg,100.78,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Beans Butter  1kg,200.0,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Beans Green  1kg,156.16,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Beet Root  1kg,115.98,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Bitter Guard  1kg,137.15,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Brinjal  1kg,141.67,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Cabbagge Seed  1kg,158.58,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Cap Chillies  1kg,174.37,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Carrot  1kg,216.45,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Cucumber  1kg,83.42,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Drumstick  1kg,403.14,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Gotukola  Bunch,30.47,Leaves,Leaves
W1.May.2020,2020-05-01,2020.0,5.0,18,Green Chillies  1kg,316.96,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Imported Potatoes  1Kg,122.99,Potatoes,Potatoes
W1.May.2020,2020-05-01,2020.0,5.0,18,Kankun  Bunch,45.89,Leaves,Leaves
W1.May.2020,2020-05-01,2020.0,5.0,18,Kathurumurunga  Bunch,51.26,Leaves,Leaves
W1.May.2020,2020-05-01,2020.0,5.0,18,KnolKhol  1kg,133.73,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Kohila Leaves  Bunch,50.46,Leaves,Leaves
W1.May.2020,2020-05-01,2020.0,5.0,18,Kohila Yams  1kg,111.96,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Leeks  1kg,169.08,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Limes  1kg,501.32,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Local Potatoes 1Kg,241.26,Potatoes,Potatoes
W1.May.2020,2020-05-01,2020.0,5.0,18,Long Beans  1kg,126.51,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Mukunuwenna  Bunch,44.88,Leaves,Leaves
W1.May.2020,2020-05-01,2020.0,5.0,18,Nivithi  500g,60.0,Leaves,Leaves
W1.May.2020,2020-05-01,2020.0,5.0,18,Raddish  1kg,123.77,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Red Pumpkin  1kg,102.35,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Sarana  Bunch,55.23,Leaves,Leaves
W1.May.2020,2020-05-01,2020.0,5.0,18,Snake Gourd  1kg,99.0,Low Country Vegetables,Low Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Thampala  Bunch,64.05,Leaves,Leaves
W1.May.2020,2020-05-01,2020.0,5.0,18,Tomatoe No1.  1kg,100.7,Up Country Vegetables,Up Country
W1.May.2020,2020-05-01,2020.0,5.0,18,Vetakolu  1kg,119.99,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Ash Plantain  1kg,114.48,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Ash Pumpkin  1kg,100.0,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Bandakka  1kg,120.0,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Beans Butter  1kg,200.0,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Beans Green  1kg,163.27,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Beet Root  1kg,113.14,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Bitter Guard  1kg,120.0,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Brinjal  1kg,144.22,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Cabbagge Seed  1kg,138.56,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Cap Chillies  1kg,200.0,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Carrot  1kg,212.53,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Cucumber  1kg,101.69,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Drumstick  1kg,355.73,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Gotukola  Bunch,30.47,Leaves,Leaves
W2.May.2020,2020-05-08,2020.0,5.0,19,Green Chillies  1kg,331.58,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Imported Potatoes  1Kg,144.38,Potatoes,Potatoes
W2.May.2020,2020-05-08,2020.0,5.0,19,Kankun  Bunch,45.89,Leaves,Leaves
W2.May.2020,2020-05-08,2020.0,5.0,19,Kathurumurunga  Bunch,51.26,Leaves,Leaves
W2.May.2020,2020-05-08,2020.0,5.0,19,KnolKhol  1kg,133.73,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Kohila Leaves  Bunch,50.46,Leaves,Leaves
W2.May.2020,2020-05-08,2020.0,5.0,19,Kohila Yams  1kg,160.0,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Leeks  1kg,200.4,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Limes  1kg,600.0,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Local Potatoes 1Kg,226.67,Potatoes,Potatoes
W2.May.2020,2020-05-08,2020.0,5.0,19,Long Beans  1kg,126.49,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Mukunuwenna  Bunch,44.88,Leaves,Leaves
W2.May.2020,2020-05-08,2020.0,5.0,19,Nivithi  500g,60.0,Leaves,Leaves
W2.May.2020,2020-05-08,2020.0,5.0,19,Raddish  1kg,126.99,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Red Pumpkin  1kg,108.97,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Sarana  Bunch,55.23,Leaves,Leaves
W2.May.2020,2020-05-08,2020.0,5.0,19,Snake Gourd  1kg,160.0,Low Country Vegetables,Low Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Thampala  Bunch,64.05,Leaves,Leaves
W2.May.2020,2020-05-08,2020.0,5.0,19,Tomatoe No1.  1kg,107.74,Up Country Vegetables,Up Country
W2.May.2020,2020-05-08,2020.0,5.0,19,Vetakolu  1kg,120.0,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Ash Plantain  1kg,115.38,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Ash Pumpkin  1kg,100.0,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Bandakka  1kg,120.0,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Beans Butter  1kg,200.0,Up Country Vegetables,Up Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Beans Green  1kg,201.99,Up Country Vegetables,Up Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Beet Root  1kg,113.14,Up Country Vegetables,Up Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Bitter Guard  1kg,120.0,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Brinjal  1kg,153.49,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Cabbagge Seed  1kg,160.0,Up Country Vegetables,Up Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Cap Chillies  1kg,207.68,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Carrot  1kg,205.56,Up Country Vegetables,Up Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Cucumber  1kg,116.9,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Drumstick  1kg,336.53,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Gotukola  Bunch,30.47,Leaves,Leaves
W3.May.2020,2020-05-15,2020.0,5.0,20,Green Chillies  1kg,304.87,Low Country Vegetables,Low Country
W3.May.2020,2020-05-15,2020.0,5.0,20,Imported Potatoes  1Kg,145.37,Potatoes,Potatoes
W3.May.2020,2020-05-15,2020.0,5.0,20,Kankun  Bunch,45.89,Leaves,Leaves
W3.May.2020,2020-05-15,2020.0,5.0,20,Kathurumurunga  Bunch,51.26,Leaves,Leaves
